URL,Title,Date,Status,HTML File,Reader File,Markdown File,JSON File
https://www.nytimes.com/interactive/2019/05/01/magazine/meow-wolf-art-experience-economy.html,Can an Art Collective Become the Disney of the Experience Economy? - The New York Times,2019-05-02 09:30:01,Failed,No,No,No,No
https://www.vox.com/2017/5/25/11851766/what-is-ramadan-2019-start-date-muslim-islam-about,9 questions about Ramadan you were too embarrassed to ask Vox - All,2019-04-29 23:40:26,Success,Yes,Yes,Yes,Yes
https://placesjournal.org/article/shade-an-urban-design-mandate/,Shade,2019-04-29 08:24:29,Failed,No,No,No,No
https://qz.com/1570685/can-fashion-brands-like-hm-ever-be-ethical/,Can cheap fashion ever be ethical Quartz,2019-04-28 05:19:59,Failed,No,No,No,No
https://qz.com/work/1605050/job-advice-site-ask-a-manager-started-a-salary-spreadsheet/,"The Google spreadsheet with over 12,000 salaries—and counting Quartz",2019-04-27 19:11:43,Failed,No,No,No,No
https://www.vox.com/future-perfect/2019/4/25/18514798/beyond-meat-ipo-vegan-sustainable-food,Beyond Meat is going public. Investors are betting on a new future for food. Vox - All,2019-04-27 19:09:26,Success,Yes,Yes,Yes,Yes
https://food52.com/blog/24071-how-to-cook-chicken-thighs-in-a-pan,The Crispy Skillet Chicken I Could Eat Every Single Night Food52,2019-04-27 19:07:44,Success,Yes,Yes,Yes,Yes
https://food52.com/blog/24066-easy-eco-friendly-for-free-sustainability-budget-guide,"5 Simple, $0 Ways to Be Eco-Friendlier, Starting Today Food52",2019-04-27 19:06:43,Success,Yes,Yes,Yes,Yes
https://food52.com/blog/24048-best-kale-salad-restaurant-style-trick,This Restaurant-Style Kale Salad Will Change Your Mind About Kale Salad Food52,2019-04-27 19:06:26,Success,Yes,Yes,Yes,Yes
https://thepointsguy.com/guide/southern-california-family-road-trip/,12 Stops to Make on Your Southern California Family Road Trip The Points Guy,2019-04-27 19:04:45,Failed,No,No,No,No
https://slate.com/human-interest/2019/04/sex-workers-cancer-treatment-gift-advice.html,I Want to Buy My Dying Mom One Last Night With a Stud. Should I Tell Her I Paid Him Slate Magazine,2019-04-27 07:42:07,Failed,No,No,No,No
https://www.vox.com/the-goods/2019/4/11/18300880/asos-return-policy-amazon-everlane-sephora,Returning online purchases is getting harder. That’s a good thing. Vox - All,2019-04-15 19:03:39,Failed,No,No,No,No
https://awealthofcommonsense.com/2019/04/dividends-dont-matter-as-much-as-they-used-to/,Dividends Don’t Matter As Much As They Used To A Wealth of Common Sense,2019-04-11 22:29:27,Success,Yes,Yes,Yes,Yes
https://www.vox.com/2019/4/3/18293545/pete-buttigieg-democrats-president-israel-omar-palestine,Democrats are increasingly critical of Israel. Not Pete Buttigieg. Vox - All,2019-04-09 16:35:31,Failed,No,No,No,No
https://www.nytimes.com/interactive/2019/04/03/magazine/new-fox-corporation-disney-deal.html,The Future of Fox: An Even More Powerful Political Weapon,2019-04-07 00:49:41,Failed,No,No,No,No
https://www.nytimes.com/interactive/2019/04/03/magazine/james-murdoch-lachlan-succession.html,Inside the Succession Battle for the Murdoch Empire,2019-04-07 00:49:36,Failed,No,No,No,No
https://www.nytimes.com/interactive/2019/04/03/magazine/rupert-murdoch-fox-news-trump.html,How Rupert Murdoch’s Empire of Influence Remade the World,2019-04-07 00:48:28,Failed,No,No,No,No
https://www.vox.com/the-goods/2019/4/2/18290956/recycling-crisis-china-plastic-operation-national-sword,"America’s new recycling crisis, explained by an expert Vox - All",2019-04-06 19:08:26,Failed,No,No,No,No
https://slate.com/technology/2019/03/woman-two-wombs-birthed-triplets-all-your-questions-answered.html,Everything You Wanted to Know About the Two-Wombed Woman Who Gave Birth Twice in 26 Days Slate Magazine,2019-03-31 10:24:29,Failed,No,No,No,No
https://www.theringer.com/movies/2019/3/29/18283794/go-making-of-doug-liman-john-august-sarah-polley-katie-holmes-no-doubt,"The Frantic, Furious Making of the Late-’90s Cult Movie Classic ‘Go’",2019-03-31 08:58:02,Success,Yes,Yes,Yes,Yes
https://www.institutionalinvestor.com/article/b1dldlnb6wvx7f/The-Man-Who-Would-Take-Down-McKinsey,The Man Who Would Take Down McKinsey,2019-03-22 21:36:57,Success,Yes,Yes,Yes,Yes
https://www.artofmanliness.com/articles/one-handed-bowline-knot/,How to Tie a One-Handed Bowline Knot The Art of Manliness,2019-03-17 00:04:52,Success,Yes,Yes,Yes,Yes
https://qz.com/1571524/the-us-college-admissions-scandal-shows-that-parents-overlook-their-kids-best-interests/,Dear parents It doesn’t matter where your kid goes to college Quartz,2019-03-12 23:10:51,Failed,No,No,No,No
https://www.nytimes.com/2018/12/25/upshot/the-relentlessness-of-modern-parenting.html,The Relentlessness of Modern Parenting - The New York Times,2019-03-12 17:33:52,Success,Yes,Yes,Yes,Yes
https://www.vox.com/the-goods/2019/3/11/18259894/bankruptcy-business-chapter-11-close-stores,Why businesses that declare bankruptcy don’t always die Vox - All,2019-03-11 11:52:52,Failed,No,No,No,No
https://qz.com/1558161/the-best-credit-cards-to-have-in-your-wallet/,The best credit cards to have in your wallet Quartz,2019-03-08 21:48:41,Failed,No,No,No,No
https://www.vox.com/2019/3/7/18254616/2020-democrats-ilhan-omar-israel,Three 2020 Democrats express concern that attacks against Ilhan Omar will stifle debate on Israel Vox - All,2019-03-08 21:43:11,Failed,No,No,No,No
https://www.vox.com/first-person/2019/3/7/18253521/israel-ilhan-omar-antisemitism,The Ilhan Omar controversy shows how little we care about Palestinian lives Vox - All,2019-03-08 21:36:09,Failed,No,No,No,No
https://kottke.org/19/03/clouds-in-unexpected-places,Clouds in Unexpected Places kottke.org,2019-03-08 21:23:27,Success,Yes,Yes,Yes,Yes
https://www.theatlantic.com/technology/archive/2019/03/china-has-stopped-accepting-our-trash/584131/,What Happens Now That China Won't Take US Recycling - The Atlantic,2019-03-05 10:00:12,Failed,No,No,No,No
https://www.newyorker.com/magazine/2019/03/11/the-making-of-the-fox-news-white-house,The Making of the Fox News White House | The New Yorker,2019-03-04 07:55:13,Failed,No,No,No,No
https://www.wsj.com/articles/help-were-drowning-in-recycling-cue-the-internet-of-trash-11551502870,"Help, We’re Drowning in Recycling! Cue the ‘Internet of Trash’ - WSJ",2019-03-04 07:43:16,Success,Yes,Yes,Yes,Yes
https://marginalrevolution.com/marginalrevolution/2019/03/differences-in-the-quran-treatment-of-the-themes-from-the-book-of-genesis.html,Differences in the Quran treatment of the themes from the Book of Genesis Marginal Revolution,2019-03-03 10:18:15,Success,Yes,Yes,Yes,Yes
https://www.nytimes.com/2019/03/02/business/jeff-bezos-lauren-sanchez-amazon-hollywood.html,How Jeff Bezos Went to Hollywood and Lost Control,2019-03-02 11:40:07,Success,Yes,Yes,Yes,Yes
https://www.nytimes.com/2019/02/20/opinion/the-good-enough-life-philosophy.html,Opinion | The Good-Enough Life,2019-03-02 11:39:05,Success,Yes,Yes,Yes,Yes
https://qz.com/1559218/how-fashion-got-trapped-in-a-cycle-of-overstock-and-discounts/,Fashion retailers are trapped in a vicious cycle,2019-02-28 09:06:41,Failed,No,No,No,No
https://thepointsguy.com/guide/hyatt-club-lounge-awards-m-life-status-match/,Last Chance Earn Hyatt Club Lounge Access By Matching M Life Status The Points Guy,2019-02-27 22:45:50,Failed,No,No,No,No
https://coolinfographics.com/blog/2019/2/25/how-artificial-intelligence-is-changing-art,How Artificial Intelligence Is Changing Art Cool Infographics,2019-02-25 20:45:09,Failed,No,No,No,No
https://www.nytimes.com/2019/02/21/science/dna-hachimoji-genetic-alphabet.html,DNA Gets a New — and Bigger — Genetic Alphabet,2019-02-24 10:58:20,Success,Yes,Yes,Yes,Yes
https://coolinfographics.com/blog/2019/2/21/image-file-types-decoded,Image File Types Decoded Cool Infographics,2019-02-23 20:59:01,Failed,No,No,No,No
https://www.nytimes.com/2019/02/23/business/cell-phone-addiction.html,Do Not Disturb: How I Ditched My Phone and Unbroke My Brain,2019-02-23 17:07:02,Success,Yes,Yes,Yes,Yes
https://www.nytimes.com/interactive/2019/02/21/magazine/elite-professionals-jobs-happiness.html,"America’s Professional Elite: Wealthy, Successful and Miserable",2019-02-22 12:58:03,Failed,No,No,No,No
https://www.vanityfair.com/news/2019/02/inside-elizabeth-holmess-final-months-at-theranos,“She Never Looks Back”: Inside Elizabeth Holmes’s Final Months at Theranos | Vanity Fair,2019-02-21 08:41:00,Failed,No,No,No,No
https://qz.com/1554737/how-to-save-money-a-marketers-trick-to-approaching-a-sale/,The decoy effect is making you spend more money—without realizing it Quartz,2019-02-20 23:55:22,Failed,No,No,No,No
https://qz.com/1553875/is-cell-cultured-meat-environmentally-friendly/,Why we don't yet know if cell-cultured meat will actually fight climate change,2019-02-20 23:42:51,Failed,No,No,No,No
https://qz.com/1551620/how-i-fell-out-of-love-with-the-internet/,How I fell out of love with the internet,2019-02-15 08:36:00,Failed,No,No,No,No
https://washingtonmonthly.com/magazine/january-february-march-2019/the-world-is-choking-on-digital-pollution/,The World Is Choking on Digital Pollution,2019-02-15 08:13:00,Success,Yes,Yes,Yes,Yes
https://qz.com/1547435/the-numbers-behind-ilhan-omars-aipac-tweet/,The numbers behind Ilhan Omar’s AIPAC tweet Quartz,2019-02-11 21:14:34,Failed,No,No,No,No
https://www.vox.com/2019/2/11/18220160/ilhan-omar-aipac-benjamins-kevin-mccarthy,"The controversy over Ilhan Omar and AIPAC money, explained Vox - All",2019-02-11 18:28:01,Failed,No,No,No,No
https://thepointsguy.com/news/dell-credit-amex-business-platinum-how-to-use/,15 Items You Can Get for Free With the Amex Business Platinum’s Dell Statement Credit The Points Guy,2019-02-09 14:55:21,Failed,No,No,No,No
https://thepointsguy.com/news/amex-business-platinum-wework-benefit-sign-up/,You Can Now Sign Up for the Amex Business Platinum’s WeWork Benefit The Points Guy,2019-02-08 21:04:51,Success,Yes,Yes,Yes,Yes
https://kottke.org/19/02/buy-the-cheap-thing-first,Buy the Cheap Thing First kottke.org,2019-02-08 18:03:01,Success,Yes,Yes,Yes,Yes
https://www.theverge.com/2019/2/4/18210205/yincrow-x6-earphones-review-specs-price,"The Yincrow X6 cost less than $10, sound like $100 The Verge",2019-02-04 07:13:02,Failed,No,No,No,No
https://www.vox.com/culture/2019/2/1/18206645/celebrating-sojourner-truth-google-doodle-aint-i-a-woman,Sojourner Truth’s “Ain’t I a Woman” is one of the greatest speeches in American rhetoric Vox - All,2019-02-03 14:45:59,Failed,No,No,No,No
https://www.vox.com/2019/1/31/18205539/chris-christie-book-tour-jared-kushner-feud,Why Chris Christie and Jared Kushner hate each other so much Vox - All,2019-02-02 11:21:21,Failed,No,No,No,No
https://www.wired.com/story/google-chrome-kill-url-first-steps/,Google Takes Its First Steps Toward Killing the URL,2019-01-29 23:10:06,Failed,No,No,No,No
https://www.newyorker.com/magazine/2018/10/01/the-first-family-of-memes,The First Family of Memes | The New Yorker,2019-01-29 10:46:12,Failed,No,No,No,No
https://qz.com/1505355/amazon-is-everywhere-and-companies-cant-stop-talking-about-it/,"Amazon is everywhere, and companies can’t stop talking about it Quartz",2019-01-27 13:51:15,Failed,No,No,No,No
https://millionmilesecrets.com/news/american-airlines-miles-partner-flights/,I Almost NEVER Use American Airlines Miles the Way They’re “Intended” – Here’s What I Do Instead Million Mile Secrets,2019-01-26 09:32:57,Failed,No,No,No,No
https://undark.org/2019/01/15/economic-growth/,The End of Economic Growth Is Inevitable. Let's Plan for It.,2019-01-15 22:08:45,Success,Yes,Yes,Yes,Yes
https://www.vox.com/future-perfect/2019/1/14/18175446/alex-berenson-tell-the-truth-marijuana-psychosis-violence,"What Alex Berenson’s new book gets wrong about marijuana, psychosis, and violence",2019-01-15 19:34:35,Success,Yes,Yes,Yes,Yes
https://www.vox.com/2019/1/13/18181010/los-angeles-teachers-strike,Why thousands of Los Angeles teachers are going on strike,2019-01-13 18:17:00,Success,Yes,Yes,Yes,Yes
https://www.hollywoodreporter.com/features/las-homeless-surge-puts-hollywoods-progressive-ideals-test-1174599,LA's Battle for Venice Beach: Homeless Surge Puts Hollywood's Progressive Ideals to the Test,2019-01-13 00:22:51,Success,Yes,Yes,Yes,Yes
https://qz.com/1522088/chart-why-china-is-so-desperate-to-protect-its-industries/,This chart shows why China is so desperate to protect its industries Quartz,2019-01-12 17:05:20,Failed,No,No,No,No
https://qz.com/quartzy/1521267/some-good-news-about-parental-burnout-its-curable/,Some good news about parental burnout It’s curable Quartz,2019-01-12 08:53:57,Failed,No,No,No,No
https://qz.com/1519774/amazon-became-the-most-valuable-company-in-the-world-by-standing-for-nothing/,Amazon stands for nothing. That almost makes it beautiful,2019-01-11 20:46:31,Failed,No,No,No,No
https://qz.com/1519575/will-a-texas-county-gops-effort-to-oust-a-muslim-official-backfire/,Why ousting a Muslim party official would probably backfire on the Texas GOP Quartz,2019-01-11 13:01:48,Failed,No,No,No,No
https://qz.com/work/1520476/should-your-resume-be-one-page-or-two/,Should your resume be one page or two Quartz,2019-01-11 12:49:09,Failed,No,No,No,No
https://www.theverge.com/2019/1/9/18175640/ikea-smart-blinds-blackout-us-store-availability,Ikea’s smart blinds will be available in the US starting on April 1st The Verge,2019-01-09 20:50:41,Success,Yes,Yes,Yes,Yes
https://www.buzzfeednews.com/article/annehelenpetersen/millennials-burnout-generation-debt-work,How Millennials Became The Burnout Generation,2019-01-08 08:51:34,Failed,No,No,No,No
https://www.nytimes.com/2019/01/07/arts/television/david-chase-sopranos-interview.html,"David Chase on ‘The Sopranos,’ Trump and, Yes, That Ending",2019-01-07 21:19:45,Success,Yes,Yes,Yes,Yes
https://www.newyorker.com/magazine/2019/01/14/is-marijuana-as-safe-as-we-think,Is Marijuana as Safe as We Think?,2019-01-07 19:32:18,Failed,No,No,No,No
https://qz.com/1513164/the-21-biggest-retail-trends-to-look-out-for-in-2019/,The 21 biggest retail trends to look out for in 2019 Quartz,2019-01-03 11:25:55,Failed,No,No,No,No
https://www.lamag.com/digestblog/jon-vinnys-excellent-adventure/,Jon and Vinny's Excellent Adventure,2018-12-31 15:53:58,Success,Yes,Yes,Yes,Yes
https://theprepared.org/features/2018/12/22/the-supply-chain-africa-needs,The Supply Chain Africa Needs,2018-12-30 00:30:43,Success,Yes,Yes,Yes,Yes
https://www.theverge.com/2018/12/28/18150465/best-smart-tv-apps-2018-streaming-cable-youtube-netflix-amazon,The top streaming apps for your new TV The Verge,2018-12-28 10:22:50,Failed,No,No,No,No
https://fivethirtyeight.com/features/the-45-best-and-weirdest-charts-we-made-in-2018/,The 45 Best — And Weirdest — Charts We Made In 2018 FiveThirtyEight,2018-12-27 19:49:03,Success,Yes,Yes,Yes,Yes
https://qz.com/quartzy/1501733/the-top-fashion-trends-of-2018-if-you-combine-all-the-top-fashion-trend-lists/,"The top fashion trends of 2018, if you combine all the top fashion trend lists",2019-03-14 09:29:52,Failed,No,No,No,No
https://qz.com/1506178/japan-keeps-inventing-ways-to-stop-babies-from-crying-in-public/,Japan keeps inventing ways to stop babies from crying in public Quartz,2018-12-23 22:02:11,Failed,No,No,No,No
https://millionmilesecrets.com/news/southwest-american-airlines-class-action-payment/,Have You Flown With Southwest or American Airlines Since 2011 They Might Owe You Cash! Million Mile Secrets,2018-12-22 16:36:42,Failed,No,No,No,No
https://www.nytimes.com/2018/12/20/opinion/conservative-economics-trump.html,"Opinion | Hard-Money Men, Suddenly Going Soft",2018-12-20 20:24:28,Success,Yes,Yes,Yes,Yes
https://kottke.org/18/12/mesmerizing-bw-animated-gifs,Mesmerizing B&W Animated GIFs kottke.org,2018-12-20 19:43:33,Success,Yes,Yes,Yes,Yes
http://tradevalue.theringer.com,Bill Simmons’s NBA Trade Value Rankings 2018-19,2018-12-19 20:25:21,Failed,No,No,No,No
https://thepointsguy.com/guide/how-to-not-wait-in-lines-disneyland/,Skip the Lines at Disneyland10 Line-Busting Tips for Less Waiting and More Playing The Points Guy,2018-12-19 17:55:31,Failed,No,No,No,No
https://www.theverge.com/2018/12/19/18148020/remove-bg-ai-background-foreground-without-photoshop,This free online tool uses AI to quickly remove the background from images The Verge,2018-12-19 09:10:21,Failed,No,No,No,No
https://millionmilesecrets.com/news/capital-one-savor-postmates-perk/,Why My Friend Immediately Applied for the Capital One Savor Card After Learning of This Valuable New Card Perk Million Mile Secrets,2018-12-16 22:27:21,Success,Yes,Yes,Yes,Yes
https://thepointsguy.com/news/5-things-you-didnt-know-about-christmas-in-cairo/,5 Things You Didn’t Know About Christmas in Cairo The Points Guy,2018-12-15 23:24:48,Failed,No,No,No,No
https://www.artofmanliness.com/articles/how-to-unclog-a-garbage-disposal/,How to Unclog a Garbage Disposal The Art of Manliness,2018-12-13 17:57:18,Success,Yes,Yes,Yes,Yes
https://www.newyorker.com/news/news-desk/retracing-the-antarctic-journey-of-henry-worsley,Retracing the Antarctic Journey of Henry Worsley | The New Yorker,2018-12-12 12:57:21,Failed,No,No,No,No
https://www.vox.com/the-goods/2018/12/11/18134456/best-razor-gillette-harrys-dollar-shave-club,"The absurd quest to make the ""best"" razor",2018-12-11 09:30:55,Failed,No,No,No,No
https://qz.com/work/1481224/the-most-screwed-up-employee-perk-in-america-and-the-man-who-just-might-fix-it/,The most screwed-up employee perk in America (and the man who just might fix it),2018-12-10 23:34:19,Failed,No,No,No,No
https://www.newyorker.com/magazine/1993/04/05/secrets-of-the-magus,Ricky Jay’s Magical Secrets,2018-12-07 23:07:18,Success,Yes,Yes,Yes,Yes
https://www.wired.com/story/kanopy-best-movies-streaming/,Kanopy Is Becoming the Best Free Streaming Service Out There Wired,2018-12-05 19:24:27,Failed,No,No,No,No
https://food52.com/blog/23472-best-way-to-wrap-gifts-according-to-professional-gift-wrapper,"The Best Way to Wrap Any Gift, According to a Professional Gift Wrapper Food52",2018-12-05 17:37:36,Success,Yes,Yes,Yes,Yes
https://millionmilesecrets.com/news/target-google-express-promotion/,"Give 5 Seconds, Get 30% Off at Target (Up to $20) When You Link Your Google Express Account Million Mile Secrets",2018-12-03 16:03:13,Failed,No,No,No,No
https://thepointsguy.com/guides/aa-adds-first-class-los-angeles-miami/,"AA Adds True First Class Miami-LAX, And You Can Book It for 25,000 Miles The Points Guy",2018-12-03 16:00:00,Failed,No,No,No,No
https://fivethirtyeight.com/features/the-republican-party-has-changed-dramatically-since-george-h-w-bush-ran-it/,The Republican Party Has Changed Dramatically Since George H.W. Bush Ran It FiveThirtyEight,2018-12-01 11:16:03,Success,Yes,Yes,Yes,Yes
https://thepointsguy.com/guide/free-things-to-do-in-dublin-with-kids/,Free (or Nearly Free) Things to Do in Dublin With Kids The Points Guy,2018-11-30 14:30:51,Failed,No,No,No,No
https://qz.com/africa/1474064/i-too-am-america-book-tells-stories-of-muslims-in-the-us/,Muslim immigrants from Africa keep proving the American dream is still here for all Quartz,2018-11-25 08:55:41,Failed,No,No,No,No
https://www.theverge.com/tldr/2018/11/22/18108195/apple-siri-iphone-donald-trump-penis-wikipedia-fail-vandalism-editing,Siri thinks Donald Trump is a penis The Verge,2018-11-22 18:49:54,Failed,No,No,No,No
https://www.wired.com/review/brilliant-two-panel-switch-smart-home-controller,Brilliant Two Switch Panel Rule Your Smart Home Devices Wired,2018-11-21 13:05:47,Failed,No,No,No,No
https://www.wired.com/story/lucid-dreaming-alice-robb-why-we-dream/,Lucid Dreaming This Retreat Can Train Your Nighttime Visions Wired,2018-11-21 13:05:27,Failed,No,No,No,No
https://www.wired.com/story/teenagers-code-spawned-dollar-432500-piece-of-art,"How a Teenager's Code Spawned a $432,500 Piece of Art Wired",2018-11-21 13:05:26,Failed,No,No,No,No
https://www.newyorker.com/magazine/2018/11/19/how-podcasts-became-a-seductive-and-sometimes-slippery-mode-of-storytelling,How Podcasts Became a Seductive—and Sometimes Slippery—Mode of Storytelling,2018-11-19 19:09:10,Failed,No,No,No,No
https://thepointsguy.com/guide/tips-for-traveling-with-kids-when-you-dont-share-the-same-last-name/,Tips for Traveling With Kids When You Don’t Share the Same Last Name The Points Guy,2018-11-19 12:52:48,Failed,No,No,No,No
https://www.artofmanliness.com/articles/4-recommended-books-for-soon-to-be-and-new-dads/,4 Recommended Books for Soon-to-Be and New Dads The Art of Manliness,2018-11-18 22:56:39,Success,Yes,Yes,Yes,Yes
https://www.vox.com/first-person/2018/11/13/18072654/maternity-leave-pregnancy-work,I got my dream job and had my baby the same week. So I brought my baby to work. Vox - All,2018-11-15 12:38:21,Failed,No,No,No,No
https://www.wired.com/story/how-to-take-better-photos-with-your-phone/,How to Take Better Photos on Your Phone Wired,2018-11-15 12:19:25,Failed,No,No,No,No
https://www.nytimes.com/2018/11/14/technology/facebook-data-russia-election-racism.html,"Delay, Deny and Deflect: How Facebook’s Leaders Fought Through Crisis - The New York Times",2018-11-14 17:07:39,Success,Yes,Yes,Yes,Yes
https://www.core77.com//posts/80896/Art-Institute-of-Chicago-Makes-50000-Famous-Artworks-Freely-Downloadable,"Art Institute of Chicago Makes 50,000 Famous Artworks Freely Downloadable Core77",2018-11-12 14:30:25,Failed,No,No,No,No
https://politi.co/2JTHVAp,How the GOP Gave Up on Porn - POLITICO Magazine,2018-11-12 11:38:59,Success,Yes,Yes,Yes,Yes
http://blog.stephenwolfram.com/2018/11/logic-explainability-and-the-future-of-understanding/,"Logic, Explainability and the Future of Understanding—Stephen Wolfram Blog",2018-11-06 23:26:11,Success,Yes,Yes,Yes,Yes
https://www.core77.com//posts/80365/Behind-the-Scenes-of-RAMS-as-Told-by-Director-Gary-Hustwit-and-Mark-Adams-of-Vitsœ,"Behind the Scenes of RAMS, as Told by Director Gary Hustwit and Mark Adams of Vitsœ Core77",2018-11-06 22:44:37,Failed,No,No,No,No
https://kotaku.com/red-dead-redemption-2-the-kotaku-review-1829984369,Red Dead Redemption 2: The Kotaku Review,2018-10-25 13:11:03,Failed,No,No,No,No
https://www.wsj.com/articles/sears-has-filed-for-bankruptcy-but-its-mortifying-husky-jeans-endure-1540227044,"Sears Has Filed for Bankruptcy, but Its Mortifying ‘Husky’ Jeans Endure - WSJ",2018-10-22 17:44:19,Success,Yes,Yes,Yes,Yes
https://www.vice.com/en_us/article/mvkgnp/law-professor-police-interrogation-law-constitution-survival,A Law Professor Explains Why You Should Never Talk to Police - VICE,2018-10-22 17:20:02,Success,Yes,Yes,Yes,Yes
https://qz.com/1429371/a-new-study-shows-how-middle-america-is-really-doing/,Middle America is doing a lot better than you think Quartz,2018-10-20 01:14:09,Failed,No,No,No,No
https://www.vice.com/en_us/article/pa9899/heres-fresh-evidence-student-loans-are-a-massive-generational-scam,"Here's Fresh Evidence Student Loans Are a Massive, Generational Scam",2018-10-17 12:35:57,Success,Yes,Yes,Yes,Yes
https://www.nytimes.com/2018/10/16/magazine/felon-attorney-crime-yale-law.html,Could an Ex-Convict Become an Attorney? I Intended to Find Out - The New York Times,2018-10-16 21:00:27,Success,Yes,Yes,Yes,Yes
https://www.theverge.com/2018/10/7/17940352/turing-test-one-word-minimal-human-ai-machine-poop,A one-word Turing Test suggests ‘poop’ is what sets us apart from the machines The Verge,2018-10-07 11:20:38,Failed,No,No,No,No
https://www.nytimes.com/interactive/2018/10/04/magazine/good-place-michael-schur-philosophy.html,What Makes ‘The Good Place’ so Good? - The New York Times,2018-10-04 15:14:09,Failed,No,No,No,No
http://www.theguardian.com/music/2012/apr/19/paul-simon-graceland-acclaim-outrage,Paul Simon's Graceland: the acclaim and the outrage | Music | The Guardian,2018-10-02 17:28:16,Failed,No,No,No,No
https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,Trump Engaged in Suspect Tax Schemes as He Reaped Riches From His Father - The New York Times,2018-10-02 14:09:30,Failed,No,No,No,No
https://qz.com/1407118/kavanaugh-hearings-watched-by-tens-of-millions-of-americans/,"At any given time, 20% of Americans were watching the Kavanaugh hearings Quartz",2018-09-29 00:41:00,Failed,No,No,No,No
https://skillet.lifehacker.com/these-cheddar-biscuits-are-better-than-red-lobsters-1829391921,These Cheddar Biscuits are Better Than Red Lobster's Skillet,2018-09-29 00:14:50,Success,Yes,Yes,Yes,Yes
https://www.vox.com/the-goods/2018/9/21/17886902/womens-clothing-with-pockets,"Pockets are important to women, and high-fashion designers are recognizing that Vox - All",2018-09-22 22:53:59,Failed,No,No,No,No
https://highline.huffingtonpost.com/articles/en/everything-you-know-about-obesity-is-wrong/,Everything You Know About Obesity Is Wrong,2018-09-22 18:05:22,Failed,No,No,No,No
https://www.newyorker.com/magazine/2018/09/17/can-mark-zuckerberg-fix-facebook-before-it-breaks-democracy,Can Mark Zuckerberg Fix Facebook Before It Breaks Democracy? | The New Yorker,2018-09-10 18:08:03,Failed,No,No,No,No
https://www.vox.com/2018/9/4/16769988/elections-2018-gerrymandering-redistricting-midterms,The next decade is on the ballot in 2018 Vox - All,2018-09-04 22:48:20,Success,Yes,Yes,Yes,Yes
https://qz.com/india/1377219/crude-oil-us-china-trade-war-are-reasons-for-indian-rupees-fall/,Here’s why the Indian rupee is in a free-fall Quartz,2018-09-04 22:44:48,Failed,No,No,No,No
https://www.nytimes.com/interactive/2018/08/29/magazine/riz-ahmed-actor-rapper-venom.html,Riz Ahmed Acts His Way Out of Every Cultural Pigeonhole - The New York Times,2018-08-29 12:44:56,Failed,No,No,No,No
https://thepointsguy.com/news/grandfathered-marriott-lifetime-premier-platinum/,Who’s Being Grandfathered into Marriott’s Lifetime Premier Platinum Status The Points Guy,2018-08-28 23:10:23,Failed,No,No,No,No
https://marginalrevolution.com/marginalrevolution/2018/08/worlds-busiest-air-routes-2017.html,"World’s busiest air routes, 2017. Marginal REVOLUTION",2018-08-26 22:26:26,Success,Yes,Yes,Yes,Yes
https://www.core77.com//posts/79326/This-Mobile-Interface-Aims-to-End-Your-Phone-Addiction-Through-Simple-Design,This Mobile Interface Aims to End Your Phone Addiction Through Simple Design Core77,2018-08-26 22:11:02,Failed,No,No,No,No
http://coolinfographics.com/blog/2018/8/21/how-america-uses-its-land.html,How America Uses its Land Cool Infographics,2018-08-26 11:34:58,Failed,No,No,No,No
https://www.core77.com//posts/79323/Womens-Pockets-Really-Suck,Women's Pockets Really Suck Core77,2018-08-21 00:37:58,Failed,No,No,No,No
https://www.nytimes.com/2018/08/14/us/politics/rashida-tlaib-muslim-congress.html,"For Rashida Tlaib, Palestinian Heritage Infuses a Detroit Sense of Community - The New York Times",2018-08-14 12:09:31,Success,Yes,Yes,Yes,Yes
http://www.theguardian.com/business/2018/aug/13/dollar-general-walmart-buhler-haven-kansas,Where even Walmart won't go: how Dollar General took over rural America | Business | The Guardian,2018-08-13 13:56:53,Failed,No,No,No,No
https://flowingdata.com/2018/08/01/how-america-uses-its-land/,How America uses its land FlowingData,2018-08-03 11:32:49,Success,Yes,Yes,Yes,Yes
https://www.vox.com/policy-and-politics/2018/7/30/17505406/trump-obama-race-politics-immigration,White threat in a browning America,2018-07-30 21:33:16,Failed,No,No,No,No
https://www.vox.com/2018/7/25/17607232/trump-white-women,"Trump’s enduring political strength with white women, explained Vox All Posts by Matthew Yglesias",2018-07-29 22:25:00,Failed,No,No,No,No
https://www.vox.com/policy-and-politics/2018/7/26/17613844/racial-diversity-poll-twitter-white-people,American white people really hate being called “white people” Vox - All,2018-07-29 21:45:46,Failed,No,No,No,No
https://thepointsguy.com/deals/la-to-australia-new-zealand-from-707-round-trip/,Deal Alert LA to Australia or New Zealand From $707 Round-Trip The Points Guy,2018-07-28 10:19:47,Failed,No,No,No,No
http://www.espn.com/nba/story/_/id/24191536,Lowe: The NBA supermax and the price of loyalty,2018-07-27 22:23:04,Failed,No,No,No,No
https://www.vox.com/2018/7/23/17594864/crispr-cas9-gene-editing,"A simple guide to CRISPR, one of the biggest science stories of the decade",2018-07-27 20:15:44,Failed,No,No,No,No
